id,country_id,state_name,state_code,state_initial,active,reason
1079,165,Masaya,0,,1,NULL
1081,166,Drenthe,0,,1,NULL
1082,166,Flevoland,0,,1,NULL
1083,166,Gelderland,0,,1,NULL
1084,166,Groningen,0,,1,NULL
1085,166,Limburg,0,,1,NULL
1086,166,Noord-Brabant,0,,1,NULL
1087,166,Noord-Holland,0,,1,NULL
1088,166,Overijssel,0,,1,NULL
1089,166,Utrecht,0,,1,NULL
1090,166,Zuid-Holland,0,,1,NULL
1092,167,Hordaland,0,,1,NULL
1093,167,Oslo,0,,1,NULL
1094,167,Rogaland,0,,1,NULL
1096,168,Central,0,,1,NULL
1097,168,Eastern,0,,1,NULL
1098,168,Western,0,,1,NULL
1100,171,Auckland,0,,1,NULL
1101,171,Canterbury,0,,1,NULL
1102,171,Dunedin,0,,1,NULL
1103,171,Hamilton,0,,1,NULL
1104,171,Wellington,0,,1,NULL
1105,172,al-Batina,0,,1,NULL
1106,172,Masqat,0,,1,NULL
1107,172,Zufar,0,,1,NULL
1108,178,Baluchistan,0,,1,NULL
1109,178,Islamabad,0,,1,NULL
1110,178,Nothwest Border Prov,0,,1,NULL
1111,178,Punjab,3,PB,1,NULL
1112,178,Sind,0,,1,NULL
1113,178,Sindh,0,,1,NULL
1115,173,San Miguelito,0,,1,NULL
1117,174,Ancash,0,,1,NULL
1118,174,Arequipa,0,,1,NULL
1119,174,Ayacucho,0,,1,NULL
1120,174,Cajamarca,0,,1,NULL
1121,174,Callao,0,,1,NULL
1122,174,Cusco,0,,1,NULL
1124,174,Ica,0,,1,NULL
1126,174,La Libertad,0,,1,NULL
1127,174,Lambayeque,0,,1,NULL
1128,174,Lima,0,,1,NULL
1129,174,Loreto,0,,1,NULL
1130,174,Piura,0,,1,NULL
1131,174,Puno,0,,1,NULL
1132,174,Tacna,0,,1,NULL
1133,174,Ucayali,0,,1,NULL
1134,177,ARMM,0,,1,NULL
1135,177,Bicol,0,,1,NULL
1136,177,Cagayan Valley,0,,1,NULL
1137,177,CAR,0,,1,NULL
1138,177,Caraga,0,,1,NULL
1139,177,Central Luzon,0,,1,NULL
1140,177,Central Mindanao,0,,1,NULL
1141,177,Central Visayas,0,,1,NULL
1142,177,Eastern Visayas,0,,1,NULL
1143,177,Ilocos,0,,1,NULL
1144,177,National Capital Reg,0,,1,NULL
1145,177,Northern Mindanao,0,,1,NULL
1146,177,Southern Mindanao,0,,1,NULL
1147,177,Southern Tagalog,0,,1,NULL
1148,177,Western Mindanao,0,,1,NULL
1149,177,Western Visayas,0,,1,NULL
1150,185,Koror,0,,1,NULL
1151,176,National Capital Dis,0,,1,NULL
1152,179,Dolnoslaskie,0,,1,NULL
1153,179,Kujawsko-Pomorskie,0,,1,NULL
1155,179,Lubelskie,0,,1,NULL
1158,179,Mazowieckie,0,,1,NULL
1159,179,Opolskie,0,,1,NULL
1161,179,Podlaskie,0,,1,NULL
1162,179,Pomorskie,0,,1,NULL
1163,179,Slaskie,0,,1,NULL
1164,179,Swietokrzyskie,0,,1,NULL
1165,179,Warminsko-Mazurskie,0,,1,NULL
1166,179,Wielkopolskie,0,,1,NULL
1167,179,Zachodnio-Pomorskie,0,,1,NULL
1168,182,Arecibo,0,,1,NULL
1170,182,Caguas,0,,1,NULL
1171,182,Carolina,0,,1,NULL
1172,182,Guaynabo,0,,1,NULL
1174,182,Ponce,0,,1,NULL
1175,182,San Juan,0,,1,NULL
1176,182,Toa Baja,0,,1,NULL
1177,121,Chagang,0,,1,NULL
1178,121,Hamgyong N,0,,1,NULL
1179,121,Hamgyong P,0,,1,NULL
1180,121,Hwanghae N,0,,1,NULL
1181,121,Hwanghae P,0,,1,NULL
1182,121,Kaesong-si,0,,1,NULL
1183,121,Kangwon,0,,1,NULL
1184,121,Nampo-si,0,,1,NULL
1185,121,Pyongan N,0,,1,NULL
1186,121,Pyongan P,0,,1,NULL
1187,121,Pyongyang-si,0,,1,NULL
1188,121,Yanggang,0,,1,NULL
1189,184,Braga,0,,1,NULL
1191,184,Lisboa,0,,1,NULL
1192,184,Porto,0,,1,NULL
1195,186,Central,0,,1,NULL
1196,183,Gaza,0,,1,NULL
1197,183,Hebron,0,,1,NULL
1198,183,Khan Yunis,0,,1,NULL
1199,183,Nablus,0,,1,NULL
1200,183,North Gaza,0,,1,NULL
1201,183,Rafah,0,,1,NULL
1202,175,Tahiti,0,,1,NULL
1203,187,Doha,0,,1,NULL
1205,189,Arad,0,,1,NULL
1206,189,Arges,0,,1,NULL
1207,189,Bacau,0,,1,NULL
1208,189,Bihor,0,,1,NULL
1209,189,Botosani,0,,1,NULL
1210,189,Braila,0,,1,NULL
1211,189,Brasov,0,,1,NULL
1212,189,Bukarest,0,,1,NULL
1213,189,Buzau,0,,1,NULL
1214,189,Caras-Severin,0,,1,NULL
1215,189,Cluj,0,,1,NULL
1216,189,Constanta,0,,1,NULL
1218,189,Dolj,0,,1,NULL
1219,189,Galati,0,,1,NULL
1221,189,Iasi,0,,1,NULL
1222,189,Maramures,0,,1,NULL
1223,189,Mehedinti,0,,1,NULL
1225,189,Neamt,0,,1,NULL
1226,189,Prahova,0,,1,NULL
1227,189,Satu Mare,0,,1,NULL
1228,189,Sibiu,0,,1,NULL
1229,189,Suceava,0,,1,NULL
1230,189,Timis,0,,1,NULL
1231,189,Tulcea,0,,1,NULL
1233,189,Vrancea,0,,1,NULL
1234,191,Adygea,0,,1,NULL
1235,191,Altai,0,,1,NULL
1237,191,Arkangeli,0,,1,NULL
1238,191,Astrahan,0,,1,NULL
1240,191,Belgorod,0,,1,NULL
1241,191,Brjansk,0,,1,NULL
1242,191,Burjatia,0,,1,NULL
1243,191,Dagestan,0,,1,NULL
1244,191,Habarovsk,0,,1,NULL
1245,191,Hakassia,0,,1,NULL
1246,191,Hanti-Mansia,0,,1,NULL
1247,191,Irkutsk,0,,1,NULL
1248,191,Ivanovo,0,,1,NULL
1249,191,Jaroslavl,0,,1,NULL
1251,191,Kaliningrad,0,,1,NULL
1252,191,Kalmykia,0,,1,NULL
1253,191,Kaluga,0,,1,NULL
1256,191,Karjala,0,,1,NULL
1257,191,Kemerovo,0,,1,NULL
1258,191,Kirov,0,,1,NULL
1259,191,Komi,0,,1,NULL
1260,191,Kostroma,0,,1,NULL
1261,191,Krasnodar,0,,1,NULL
1262,191,Krasnojarsk,0,,1,NULL
1263,191,Kurgan,0,,1,NULL
1264,191,Kursk,0,,1,NULL
1265,191,Lipetsk,0,,1,NULL
1266,191,Magadan,0,,1,NULL
1268,191,Mordva,0,,1,NULL
1269,191,Moscow (City),0,,1,NULL
1270,191,Moskova,0,,1,NULL
1271,191,Murmansk,0,,1,NULL
1272,191,Nizni Novgorod,0,,1,NULL
1273,191,North Ossetia-Alania,0,,1,NULL
1274,191,Novgorod,0,,1,NULL
1275,191,Novosibirsk,0,,1,NULL
1276,191,Omsk,0,,1,NULL
1277,191,Orenburg,0,,1,NULL
1278,191,Orjol,0,,1,NULL
1279,191,Penza,0,,1,NULL
1280,191,Perm,0,,1,NULL
1281,191,Pietari,0,,1,NULL
1282,191,Pihkova,0,,1,NULL
1283,191,Primorje,0,,1,NULL
1284,191,Rjazan,0,,1,NULL
1285,191,Rostov-na-Donu,0,,1,NULL
1286,191,Saha (Jakutia),0,,1,NULL
1287,191,Sahalin,0,,1,NULL
1288,191,Samara,0,,1,NULL
1289,191,Saratov,0,,1,NULL
1290,191,Smolensk,0,,1,NULL
1291,191,Stavropol,0,,1,NULL
1292,191,Sverdlovsk,0,,1,NULL
1293,191,Tambov,0,,1,NULL
1294,191,Tatarstan,0,,1,NULL
1295,191,Tjumen,0,,1,NULL
1296,191,Tomsk,0,,1,NULL
1297,191,Tula,0,,1,NULL
1298,191,Tver,0,,1,NULL
1299,191,Tyva,0,,1,NULL
1304,191,Udmurtia,0,,1,NULL
1305,191,Uljanovsk,0,,1,NULL
1306,191,Vladimir,0,,1,NULL
1307,191,Volgograd,0,,1,NULL
1308,191,Vologda,0,,1,NULL
1309,191,Voronez,0,,1,NULL
1310,191,Yamalin Nenetsia,0,,1,NULL
1311,192,Kigali,0,,1,NULL
1313,193,al-Qasim,0,,1,NULL
1314,193,al-Sharqiya,0,,1,NULL
1315,193,Asir,0,,1,NULL
1316,193,Hail,0,,1,NULL
1317,193,Medina,0,,1,NULL
1318,193,Mekka,0,,1,NULL
1319,193,Najran,0,,1,NULL
1320,193,Qasim,0,,1,NULL
1321,193,Riad,0,,1,NULL
1322,193,Riyadh,0,,1,NULL
1323,193,Tabuk,0,,1,NULL
1324,196,al-Bahr al-Abyad,0,,1,NULL
1325,196,al-Bahr al-Ahmar,0,,1,NULL
1326,196,al-Jazira,0,,1,NULL
1327,196,al-Qadarif,0,,1,NULL
1328,196,Bahr al-Jabal,0,,1,NULL
1329,196,Darfur al-Janubiya,0,,1,NULL
1330,196,Darfur al-Shamaliya,0,,1,NULL
1331,196,Kassala,0,,1,NULL
1332,196,Khartum,0,,1,NULL
1333,196,Kurdufan al-Shamaliy,0,,1,NULL
1334,205,Cap-Vert,0,,1,NULL
1335,205,Diourbel,0,,1,NULL
1336,205,Kaolack,0,,1,NULL
1337,205,Saint-Louis,0,,1,NULL
1339,205,Ziguinchor,0,,1,NULL
1341,199,Saint Helena,0,,1,NULL
1343,194,Honiara,0,,1,NULL
1344,203,Western,0,,1,NULL
1345,210,La Libertad,0,,1,NULL
1346,210,San Miguel,0,,1,NULL
1347,210,San Salvador,0,,1,NULL
1348,210,Santa Ana,0,,1,NULL
1349,204,San Marino,0,,1,NULL
1351,206,Banaadir,0,,1,NULL
1352,206,Jubbada Hoose,0,,1,NULL
1353,206,Woqooyi Galbeed,0,,1,NULL
1354,180,Saint-Pierre,0,,1,NULL
1356,207,Paramaribo,0,,1,NULL
1357,202,Bratislava,0,,1,NULL
1359,200,Osrednjeslovenska,0,,1,NULL
1360,200,Podravska,0,,1,NULL
1365,197,Lisboa,0,,1,NULL
1372,213,Hhohho,0,,1,NULL
1374,212,al-Hasaka,0,,1,NULL
1375,212,al-Raqqa,0,,1,NULL
1376,212,Aleppo,0,,1,NULL
1377,212,Damascus,0,,1,NULL
1378,212,Damaskos,0,,1,NULL
1379,212,Dayr al-Zawr,0,,1,NULL
1380,212,Hama,0,,1,NULL
1381,212,Hims,0,,1,NULL
1382,212,Idlib,0,,1,NULL
1383,212,Latakia,0,,1,NULL
1384,214,Grand Turk,0,,1,NULL
1386,215,Logone Occidental,0,,1,NULL
1388,218,Bangkok,0,,1,NULL
1389,218,Chiang Mai,0,,1,NULL
1390,218,Khon Kaen,0,,1,NULL
1391,218,Nakhon Pathom,0,,1,NULL
1392,218,Nakhon Ratchasima,0,,1,NULL
1393,218,Nakhon Sawan,0,,1,NULL
1394,218,Nonthaburi,0,,1,NULL
1395,218,Songkhla,0,,1,NULL
1396,218,Ubon Ratchathani,0,,1,NULL
1397,218,Udon Thani,0,,1,NULL
1398,219,Karotegin,0,,1,NULL
1399,219,Khujand,0,,1,NULL
1400,220,Fakaofo,0,,1,NULL
1401,222,Ahal,0,,1,NULL
1402,222,Dashhowuz,0,,1,NULL
1404,222,Mary,0,,1,NULL
1405,221,Dili,0,,1,NULL
1407,226,Caroni,0,,1,NULL
1408,226,Port-of-Spain,0,,1,NULL
1409,223,Ariana,0,,1,NULL
1410,223,Biserta,0,,1,NULL
1412,223,Kairouan,0,,1,NULL
1413,223,Sfax,0,,1,NULL
1414,223,Sousse,0,,1,NULL
1415,223,Tunis,0,,1,NULL
1416,225,Adana,0,,1,NULL
1417,225,Adiyaman,0,,1,NULL
1418,225,Afyon,0,,1,NULL
1419,225,Aksaray,0,,1,NULL
1420,225,Ankara,0,,1,NULL
1421,225,Antalya,0,,1,NULL
1422,225,Aydin,0,,1,NULL
1424,225,Balikesir,0,,1,NULL
1425,225,Batman,0,,1,NULL
1426,225,Bursa,0,,1,NULL
1427,225,Denizli,0,,1,NULL
1428,225,Diyarbakir,0,,1,NULL
1429,225,Edirne,0,,1,NULL
1431,225,Erzincan,0,,1,NULL
1432,225,Erzurum,0,,1,NULL
1433,225,Eskisehir,0,,1,NULL
1434,225,Gaziantep,0,,1,NULL
1435,225,Hatay,0,,1,NULL
1437,225,Isparta,0,,1,NULL
1438,225,Istanbul,0,,1,NULL
1439,225,Izmir,0,,1,NULL
1440,225,Kahramanmaras,0,,1,NULL
1442,225,Karaman,0,,1,NULL
1443,225,Kars,0,,1,NULL
1444,225,Kayseri,0,,1,NULL
1446,225,Kilis,0,,1,NULL
1447,225,Kirikkale,0,,1,NULL
1448,225,Kocaeli,0,,1,NULL
1449,225,Konya,0,,1,NULL
1450,225,Malatya,0,,1,NULL
1451,225,Manisa,0,,1,NULL
1452,225,Mardin,0,,1,NULL
1453,225,Ordu,0,,1,NULL
1454,225,Osmaniye,0,,1,NULL
1455,225,Sakarya,0,,1,NULL
1456,225,Samsun,0,,1,NULL
1457,225,Sanliurfa,0,,1,NULL
1458,225,Siirt,0,,1,NULL
1459,225,Sivas,0,,1,NULL
1460,225,Tekirdag,0,,1,NULL
1461,225,Tokat,0,,1,NULL
1462,225,Trabzon,0,,1,NULL
1463,225,Usak,0,,1,NULL
1464,225,Van,0,,1,NULL
1465,225,Zonguldak,0,,1,NULL
1466,227,Funafuti,0,,1,NULL
1468,228,Changhwa,0,,1,NULL
1469,228,Chiayi,0,,1,NULL
1470,228,Hsinchu,0,,1,NULL
1471,228,Hualien,0,,1,NULL
1472,228,Ilan,0,,1,NULL
1473,228,Kaohsiung,0,,1,NULL
1474,228,Keelung,0,,1,NULL
1475,228,Miaoli,0,,1,NULL
1476,228,Nantou,0,,1,NULL
1477,228,Pingtung,0,,1,NULL
1478,228,Taichung,0,,1,NULL
1479,228,Tainan,0,,1,NULL
1480,228,Taipei,0,,1,NULL
1481,228,Taitung,0,,1,NULL
1482,228,Taoyuan,0,,1,NULL
1484,229,Arusha,0,,1,NULL
1485,229,Dar es Salaam,0,,1,NULL
1486,229,Dodoma,0,,1,NULL
1487,229,Kilimanjaro,0,,1,NULL
1488,229,Mbeya,0,,1,NULL
1489,229,Morogoro,0,,1,NULL
1490,229,Mwanza,0,,1,NULL
1491,229,Tabora,0,,1,NULL
1492,229,Tanga,0,,1,NULL
1493,229,Zanzibar West,0,,1,NULL
1494,231,Central,0,,1,NULL
1495,230,Dnipropetrovsk,0,,1,NULL
1496,230,Donetsk,0,,1,NULL
1498,230,Herson,0,,1,NULL
1499,230,Hmelnytskyi,0,,1,NULL
1500,230,Ivano-Frankivsk,0,,1,NULL
1501,230,Kiova,0,,1,NULL
1502,230,Kirovograd,0,,1,NULL
1503,230,Krim,0,,1,NULL
1504,230,Lugansk,0,,1,NULL
1505,230,Lviv,0,,1,NULL
1506,230,Mykolajiv,0,,1,NULL
1507,230,Odesa,0,,1,NULL
1509,230,Rivne,0,,1,NULL
1510,230,Sumy,0,,1,NULL
1511,230,Taka-Karpatia,0,,1,NULL
1512,230,Ternopil,0,,1,NULL
1516,230,Vinnytsja,0,,1,NULL
1517,230,Volynia,0,,1,NULL
1518,230,Zaporizzja,0,,1,NULL
1519,230,Zytomyr,0,,1,NULL
1520,234,Montevideo,0,,1,NULL
1521,233,Alabama,0,,1,NULL
1522,233,Alaska,0,,1,NULL
1523,233,Arizona,0,,1,NULL
1524,233,Arkansas,0,,1,NULL
1525,233,California,0,,1,NULL
1526,233,Colorado,0,,1,NULL
1527,233,Connecticut,0,,1,NULL
1528,233,District of Columbia,0,,1,NULL
1529,233,Florida,0,,1,NULL
1530,233,Georgia,0,,1,NULL
1531,233,Hawaii,0,,1,NULL
1532,233,Idaho,0,,1,NULL
1533,233,Illinois,0,,1,NULL
1534,233,Indiana,0,,1,NULL
1535,233,Iowa,0,,1,NULL
1536,233,Kansas,0,,1,NULL
1537,233,Kentucky,0,,1,NULL
1538,233,Louisiana,0,,1,NULL
1539,233,Maryland,0,,1,NULL
1540,233,Massachusetts,0,,1,NULL
1541,233,Michigan,0,,1,NULL
1542,233,Minnesota,0,,1,NULL
1543,233,Mississippi,0,,1,NULL
1544,233,Missouri,0,,1,NULL
1545,233,Montana,0,,1,NULL
1546,233,Nebraska,0,,1,NULL
1547,233,Nevada,0,,1,NULL
1548,233,New Hampshire,0,,1,NULL
1549,233,New Jersey,0,,1,NULL
1550,233,New Mexico,0,,1,NULL
1551,233,New York,0,,1,NULL
1552,233,North Carolina,0,,1,NULL
1553,233,Ohio,0,,1,NULL
1554,233,Oklahoma,0,,1,NULL
1555,233,Oregon,0,,1,NULL
1556,233,Pennsylvania,0,,1,NULL
1557,233,Rhode Island,0,,1,NULL
1558,233,South Carolina,0,,1,NULL
1559,233,South Dakota,0,,1,NULL
1560,233,Tennessee,0,,1,NULL
1561,233,Texas,0,,1,NULL
1562,233,Utah,0,,1,NULL
1563,233,Virginia,0,,1,NULL
1564,233,Washington,0,,1,NULL
1565,233,Wisconsin,0,,1,NULL
1566,235,Andijon,0,,1,NULL
1567,235,Buhoro,0,,1,NULL
1568,235,Cizah,0,,1,NULL
1569,235,Fargona,0,,1,NULL
1570,235,Karakalpakistan,0,,1,NULL
1572,235,Namangan,0,,1,NULL
1573,235,Navoi,0,,1,NULL
1574,235,Qashqadaryo,0,,1,NULL
1575,235,Samarkand,0,,1,NULL
1576,235,Surkhondaryo,0,,1,NULL
1577,235,Toskent,0,,1,NULL
1578,235,Toskent Shahri,0,,1,NULL
1583,238,Apure,0,,1,NULL
1584,238,Aragua,0,,1,NULL
1585,238,Barinas,0,,1,NULL
1587,238,Carabobo,0,,1,NULL
1588,238,Distrito Federal,0,,1,NULL
1591,238,Lara,0,,1,NULL
1593,238,Miranda,0,,1,NULL
1595,238,Portuguesa,0,,1,NULL
1596,238,Sucre,0,,1,NULL
1598,238,Trujillo,0,,1,NULL
1599,238,Yaracuy,0,,1,NULL
1600,238,Zulia,0,,1,NULL
1601,241,Tortola,0,,1,NULL
1602,241,St Thomas,0,,1,NULL
1603,241,An Giang,0,,1,NULL
1604,241,Ba Ria-Vung Tau,0,,1,NULL
1605,241,Bac Thai,0,,1,NULL
1606,241,Binh Dinh,0,,1,NULL
1608,241,Can Tho,0,,1,NULL
1609,241,Dac Lac,0,,1,NULL
1611,241,Haiphong,0,,1,NULL
1612,241,Hanoi,0,,1,NULL
1613,241,Ho Chi Minh City,0,,1,NULL
1614,241,Khanh Hoa,0,,1,NULL
1615,241,Kien Giang,0,,1,NULL
1616,241,Lam Dong,0,,1,NULL
1617,241,Nam Ha,0,,1,NULL
1618,241,Nghe An,0,,1,NULL
1619,241,Quang Binh,0,,1,NULL
1620,241,Quang Nam-Da Nang,0,,1,NULL
1621,241,Quang Ninh,0,,1,NULL
1622,241,Thua Thien-Hue,0,,1,NULL
1623,241,Tien Giang,0,,1,NULL
1624,242,Shefa,0,,1,NULL
1625,243,Wallis,0,,1,NULL
1626,244,Upolu,0,,1,NULL
1627,246,Aden,0,,1,NULL
1628,246,Hadramawt,0,,1,NULL
1629,246,Hodeida,0,,1,NULL
1630,246,Ibb,0,,1,NULL
1631,246,Sanaa,0,,1,NULL
1632,246,Taizz,0,,1,NULL
1633,246,Central Serbia,0,,1,NULL
1634,246,Kosovo and Metohija,0,,1,NULL
1635,246,Montenegro,0,,1,NULL
1636,246,Vojvodina,0,,1,NULL
1637,248,Eastern Cape,0,,1,NULL
1638,248,Free State,0,,1,NULL
1639,248,Gauteng,0,,1,NULL
1640,248,KwaZulu-Natal,0,,1,NULL
1641,248,Mpumalanga,0,,1,NULL
1642,248,North West,0,,1,NULL
1643,248,Northern Cape,0,,1,NULL
1644,248,Western Cape,0,,1,NULL
1645,249,Central,0,,1,NULL
1646,249,Copperbelt,0,,1,NULL
1647,249,Lusaka,0,,1,NULL
1648,250,Bulawayo,0,,1,NULL
1649,250,Harare,0,,1,NULL
1650,250,Manicaland,0,,1,NULL
1651,250,Midlands,0,,1,NULL
1652,105,Telangana,36,TN,1,NULL
1653,198,SINGAPORE,0,,1,NULL
